health_index,rul_hours,degradation_rate,anomaly_severity,egt_deviation,cht_deviation,oil_pressure_deviation,vibration_deviation,mission_duration,mission_altitude,engine_load,label
49.15,931.2,0.0265,0.01,32.2,17.7,-8.0,1.263,42.7,9218.0,83.0,2
23.72,460.8,0.0067,0.055,40.3,21.9,-9.9,2.017,88.1,101.0,55.6,2
100.0,1668.4,0.014,0.0,-5.3,0.2,2.1,0.466,198.3,11414.0,45.9,0
44.19,433.8,0.0122,0.22,28.2,16.1,-9.3,0.653,287.6,7246.0,76.5,2
79.24,1268.0,0.0321,0.022,7.7,2.8,-7.2,0.0,280.3,9376.0,82.7,1
85.57,1491.0,0.0083,0.226,8.7,4.9,-4.7,0.408,175.1,966.0,50.6,0
14.67,95.6,0.0022,0.011,49.6,29.3,-19.2,2.531,115.2,60.0,81.3,2
85.89,1107.5,0.0077,0.014,13.6,5.9,-3.7,1.104,265.1,4584.0,45.7,0
95.51,1646.3,0.0831,0.0,2.7,-1.8,-5.3,0.232,192.1,14698.0,63.2,1
31.62,214.8,0.0239,0.194,36.5,19.7,-14.9,1.382,94.1,10226.0,84.9,2
100.0,1749.6,0.0185,0.0,-3.8,-0.3,-1.6,0.0,147.3,11370.0,90.0,1
79.92,1176.1,0.0047,0.021,15.1,10.1,-4.5,0.351,200.1,10696.0,73.2,1
93.64,1569.3,0.0016,0.0,5.5,-3.3,-0.6,0.264,55.1,4311.0,91.9,1
92.42,1668.1,0.0211,0.0,15.4,5.0,-1.0,0.406,114.4,9834.0,77.3,1
57.53,1266.5,0.0019,0.051,22.4,11.1,-6.5,1.107,171.2,13143.0,62.1,1
100.0,1847.4,0.0521,0.0,3.5,-1.7,0.3,0.0,256.7,10548.0,73.7,2
72.72,1381.8,0.037,0.047,13.3,5.9,-6.6,0.385,97.2,9545.0,42.9,1
48.29,1128.1,0.0033,0.102,34.6,16.5,-9.6,1.472,36.0,540.0,58.5,2
69.88,852.6,0.0083,0.02,20.5,10.5,-6.1,1.265,165.5,12574.0,55.8,1
100.0,1657.3,0.0114,0.0,-6.2,2.2,-1.2,0.0,207.8,6184.0,40.5,0
42.48,315.9,0.0242,0.359,35.9,21.9,-10.7,2.088,130.4,7590.0,70.5,2
9.05,147.0,0.0142,0.019,47.4,28.3,-14.4,2.231,266.7,3674.0,69.5,2
100.0,1660.0,0.0146,0.0,5.1,0.4,0.7,0.0,262.7,6787.0,89.9,1
90.83,1553.0,0.0027,0.0,3.8,1.4,2.7,0.685,144.8,13417.0,93.8,1
80.88,1635.4,0.0314,0.126,7.6,6.4,-2.7,0.439,82.7,7178.0,61.1,0
81.24,1491.9,0.0086,0.013,7.7,-0.1,-6.2,0.235,269.4,7185.0,50.2,0
62.94,950.1,0.0017,0.068,14.8,11.8,-10.5,0.189,167.4,810.0,96.2,2
100.0,1644.3,0.0436,0.0,0.2,0.1,-1.6,0.993,299.9,9421.0,44.0,0
93.2,1924.6,0.0146,0.0,-0.1,5.3,-0.1,0.657,210.2,7709.0,63.9,0
100.0,2113.1,0.0328,0.0,-0.5,-7.4,-3.2,0.0,235.9,6225.0,91.1,1
64.96,1076.9,0.0179,0.082,21.5,11.1,-4.5,1.301,45.7,11871.0,88.5,2
79.4,1486.4,0.0149,0.066,11.4,3.4,-4.6,1.479,199.9,3409.0,63.4,0
59.34,931.7,0.0099,0.009,19.9,11.1,-8.9,0.927,144.0,10449.0,53.6,1
100.0,1763.4,0.065,0.0,4.6,-3.0,-0.0,0.0,284.8,14577.0,94.5,2
42.1,755.4,0.014,0.12,32.3,20.4,-9.6,1.256,299.6,12574.0,53.3,2
100.0,1907.4,0.0108,0.0,1.6,6.4,3.1,0.0,97.0,6997.0,74.6,1
100.0,1947.9,0.0502,0.0,2.3,-0.5,0.1,0.124,289.1,9507.0,93.7,2
78.24,1318.6,0.0351,0.112,21.2,1.4,-4.0,0.516,129.1,12309.0,82.1,1
38.64,961.7,0.1404,0.048,30.1,19.4,-8.9,2.042,216.4,3581.0,68.6,2
100.0,1647.7,0.0119,0.0,2.1,1.9,1.4,0.0,263.0,12223.0,56.6,0
72.85,1306.8,0.0096,0.036,15.7,11.4,-4.8,0.721,254.6,5951.0,43.4,1
82.34,1523.4,0.0616,0.162,15.0,10.5,-4.4,0.777,148.0,8976.0,97.6,2
66.4,1443.4,0.0217,0.007,20.4,10.0,-3.3,0.985,136.6,4062.0,61.3,1
100.0,1022.4,0.0254,0.0,1.1,-0.1,1.2,0.13,32.1,1265.0,69.8,0
100.0,1908.5,0.0334,0.0,5.8,3.1,-0.2,0.495,279.7,7935.0,45.5,0
61.23,1568.3,0.0072,0.084,17.8,17.3,-6.5,0.572,133.8,10458.0,98.1,2
70.14,1112.3,0.0156,0.092,11.4,4.0,-4.8,1.012,103.8,7142.0,56.9,1
100.0,2336.0,0.0202,0.0,-8.8,-6.6,-0.0,0.252,263.6,14363.0,90.8,1
59.18,956.7,0.0217,0.102,20.0,11.4,-6.2,0.921,166.7,2653.0,78.6,2
89.14,1685.4,0.0097,0.162,15.6,1.4,1.0,0.0,150.5,13644.0,43.1,0
51.16,907.2,0.0639,0.106,36.0,14.3,-4.6,1.028,219.5,1531.0,62.0,1
63.92,1458.0,0.0044,0.044,13.3,7.8,-4.6,1.305,91.4,7348.0,72.9,2
46.11,921.6,0.0138,0.424,31.6,16.5,-8.7,0.68,72.0,4903.0,66.2,2
98.04,1742.7,0.0023,0.0,1.4,-2.9,1.3,0.0,282.8,8973.0,72.3,1
85.16,1391.0,0.0064,0.181,5.1,8.5,-2.3,0.686,244.4,7801.0,45.2,0
70.92,990.6,0.0009,0.104,17.8,-1.6,-3.5,1.193,115.8,12779.0,97.2,2
59.43,1324.1,0.018,0.039,21.5,9.7,-6.7,1.669,244.8,3026.0,51.8,1
39.92,751.8,0.0002,0.17,42.6,18.3,-9.7,1.996,94.0,4933.0,76.6,2
61.82,924.2,0.0141,0.022,18.3,8.9,-4.1,1.135,30.7,6867.0,64.8,1
89.01,1477.3,0.0286,0.226,9.9,6.3,-0.6,0.211,258.1,9466.0,72.3,1
100.0,1774.9,0.0096,0.0,3.9,-3.4,-2.3,0.0,145.6,6760.0,50.8,0
84.48,1501.5,0.0215,0.012,10.8,2.6,-1.5,0.393,268.5,6233.0,75.9,1
74.67,1504.8,0.0251,0.072,17.3,8.9,-5.2,0.115,105.1,13967.0,68.3,2
49.74,1215.8,0.0326,0.123,29.6,9.2,-8.5,1.895,287.8,1258.0,77.0,2
100.0,1851.7,0.007,0.0,11.8,-3.8,-0.5,0.0,201.7,4713.0,50.7,0
100.0,1722.8,0.049,0.0,2.4,1.5,0.5,0.138,63.3,6438.0,89.8,1
100.0,2245.7,0.0001,0.0,-0.0,0.8,-1.3,0.382,134.9,167.0,93.2,1
80.57,1256.2,0.001,0.043,15.5,8.3,-3.7,0.25,239.6,2179.0,97.8,1
89.04,1584.6,0.0074,0.43,18.4,5.6,-4.2,0.367,266.3,13764.0,96.0,1
48.83,987.3,0.0917,0.049,30.8,14.7,-10.6,1.032,196.2,13580.0,69.5,2
63.93,1220.1,0.0145,0.047,9.9,11.9,-6.3,0.643,120.2,777.0,80.8,2
82.93,1820.4,0.0075,0.221,13.1,5.3,-3.0,1.075,222.8,1888.0,56.8,0
89.27,1533.0,0.0105,0.556,16.3,4.1,-3.1,0.443,124.1,20.0,45.6,0
37.6,255.8,0.0033,0.012,33.0,21.8,-13.2,1.827,182.9,6081.0,96.5,2
83.99,1428.5,0.0069,0.073,16.1,-1.7,-3.8,0.402,247.4,13164.0,42.7,0
100.0,1688.2,0.0293,0.0,-5.5,1.2,-1.6,0.121,75.8,9217.0,60.2,0
91.95,1588.3,0.0075,0.0,11.8,4.2,0.8,0.0,184.3,11232.0,53.0,0
77.13,1271.7,0.0105,0.248,15.4,7.8,-4.5,0.796,98.1,11511.0,79.8,1
97.61,1655.5,0.0203,0.0,0.4,-0.9,2.6,0.218,138.8,11957.0,67.0,0
61.65,979.2,0.0033,0.045,8.6,11.0,-6.7,0.789,165.2,10153.0,50.1,1
50.74,969.7,0.0027,0.233,17.5,14.1,-5.0,1.123,203.2,14987.0,54.6,1
73.55,1509.2,0.0188,0.028,13.9,6.9,-2.9,0.493,238.7,1007.0,77.7,2
94.16,1501.2,0.0047,0.0,-0.0,1.9,-2.0,0.08,54.0,9291.0,58.9,0
47.96,917.4,0.0102,0.146,36.6,18.1,-10.6,0.94,88.8,2303.0,52.7,2
100.0,1807.0,0.0023,0.0,4.1,0.2,0.8,0.297,240.2,11875.0,98.6,1
71.34,1142.8,0.0097,0.078,17.5,4.6,-5.6,0.624,35.9,4410.0,43.2,1
95.59,1413.9,0.0145,0.0,0.8,1.0,-0.3,0.909,169.5,13950.0,99.9,1
100.0,1391.4,0.0026,0.0,-1.9,3.9,2.2,0.0,294.5,4845.0,54.5,0
67.3,1047.5,0.0017,0.287,16.3,10.1,-7.2,0.572,239.9,4849.0,68.2,2
74.75,1436.3,0.0033,0.033,15.2,2.2,-1.0,1.362,295.2,11612.0,94.9,2
37.22,942.9,0.0088,0.237,30.4,18.5,-8.8,1.408,181.0,13895.0,93.3,2
42.15,466.9,0.0101,0.03,37.1,16.5,-13.3,0.27,107.9,12261.0,42.7,2
88.36,1304.2,0.0128,0.027,9.7,1.2,-4.5,0.033,296.3,2795.0,85.7,1
44.31,785.9,0.0252,0.174,32.6,20.3,-9.7,0.994,204.2,11066.0,73.5,2
89.32,1428.5,0.0011,0.136,-3.1,-2.1,-3.9,1.054,107.2,12548.0,93.6,1
73.72,1077.4,0.0037,0.08,13.3,12.7,-5.0,1.323,119.7,5246.0,55.1,1
100.0,1973.3,0.0057,0.0,4.1,2.6,-1.4,0.0,60.7,3254.0,67.6,0
59.17,1343.7,0.0404,0.142,25.5,6.1,-8.6,1.165,64.5,9547.0,91.9,2
100.0,1702.3,0.0331,0.0,2.0,-1.3,3.1,0.0,265.5,13748.0,45.1,0
63.84,1133.8,0.0118,0.004,14.5,14.3,-5.7,1.408,176.8,14571.0,79.4,2
58.28,1143.1,0.0007,0.082,15.9,11.7,-6.4,1.01,78.4,9025.0,95.0,2
89.75,1450.8,0.034,0.023,8.7,-5.3,3.5,0.0,90.9,10843.0,76.7,1
88.53,1179.4,0.0259,0.038,2.1,-0.7,-2.3,0.118,67.0,11120.0,80.4,1
97.86,1548.3,0.0142,0.0,1.9,-2.3,-0.0,0.788,177.1,14078.0,89.1,1
74.67,1314.0,0.0013,0.019,14.1,7.4,-0.4,1.234,267.6,13911.0,88.1,2
49.83,1122.4,0.0054,0.046,26.4,12.2,-6.9,1.596,247.0,1143.0,69.6,2
78.72,1280.8,0.0317,0.093,8.0,3.7,-3.3,0.938,236.9,3725.0,95.1,1
75.93,1356.6,0.0186,0.069,13.9,2.3,-6.1,1.15,270.0,7475.0,73.5,1
57.57,869.9,0.0063,0.23,22.7,13.1,-8.9,1.128,192.5,870.0,80.6,2
77.13,1178.8,0.0144,0.035,8.8,7.6,-7.4,0.917,280.1,4010.0,92.3,1
100.0,1834.3,0.0093,0.0,2.8,4.3,-0.4,0.173,187.6,5701.0,94.5,1
70.16,1231.2,0.0044,0.11,13.4,6.7,-7.2,1.161,182.6,13097.0,54.0,1
63.65,1458.4,0.0611,0.078,21.6,4.7,-3.4,1.395,120.4,9237.0,42.3,1
100.0,1615.3,0.0112,0.0,1.3,-4.9,-2.0,0.497,104.6,12817.0,76.7,1
66.73,1188.7,0.0173,0.131,15.2,7.8,-3.9,1.217,71.0,2274.0,47.6,1
100.0,1594.5,0.0348,0.0,0.4,-0.3,-0.9,0.578,142.9,10475.0,95.4,1
100.0,2116.9,0.0044,0.0,11.6,3.7,-1.3,0.424,241.1,10343.0,73.7,1
50.99,1029.3,0.0262,0.011,29.4,10.5,-7.2,1.328,142.2,13117.0,43.7,1
90.27,1644.9,0.0139,0.0,16.5,3.1,-2.9,1.179,206.1,1545.0,65.2,0
42.6,406.8,0.0246,0.15,37.5,19.1,-9.2,0.988,239.5,3728.0,89.1,2
92.68,1415.2,0.0516,0.0,12.9,3.2,-2.5,0.102,248.5,6865.0,64.9,1
88.38,1791.7,0.0423,0.095,3.9,1.8,-2.5,1.188,45.7,11694.0,52.7,0
39.15,748.7,0.0047,0.144,25.4,19.4,-12.7,1.516,249.4,6449.0,85.5,2
100.0,1667.5,0.0298,0.0,5.0,1.0,-1.1,0.0,106.5,3524.0,48.0,0
98.05,1677.0,0.0028,0.0,7.8,-2.7,-0.8,0.0,289.6,11126.0,82.7,1
83.32,1696.6,0.0639,0.108,-0.4,0.2,0.5,0.654,36.9,10839.0,95.7,2
88.99,1408.7,0.0072,0.084,13.2,8.6,-1.3,0.0,69.6,2723.0,60.8,0
72.3,1215.2,0.0031,0.016,17.8,5.9,-5.3,0.308,163.2,2574.0,58.8,1
72.22,874.8,0.0071,0.181,14.6,7.0,-6.9,1.664,271.3,5704.0,91.9,2
100.0,1831.3,0.0131,0.0,-5.0,-2.8,3.0,0.0,98.6,6994.0,79.6,1
66.53,993.5,0.0406,0.003,19.6,11.5,-5.5,1.001,264.7,834.0,63.5,1
100.0,1555.6,0.0456,0.0,4.2,5.6,3.6,0.0,121.4,9890.0,98.8,1
100.0,1547.2,0.0042,0.0,5.0,-0.1,-0.5,0.0,251.0,13194.0,46.8,0
70.22,1294.9,0.0081,0.109,20.6,8.9,-8.9,1.419,249.3,739.0,67.2,2
100.0,1911.6,0.0085,0.0,4.3,2.6,0.4,0.0,199.0,1355.0,62.0,0
76.91,1679.7,0.0449,0.006,24.7,11.9,-0.8,0.178,79.5,7920.0,59.2,0
15.22,339.3,0.0225,0.031,40.8,30.8,-14.2,3.259,89.3,9491.0,63.4,2
86.24,1426.0,0.0163,0.014,3.0,0.3,-3.4,0.402,85.8,5508.0,99.4,1
35.65,555.2,0.0171,0.051,31.1,22.1,-12.6,1.22,183.6,2175.0,87.9,2
63.29,925.3,0.0119,0.224,18.2,14.3,-6.1,1.397,244.7,7511.0,73.7,2
52.19,805.3,0.0091,0.3,31.1,21.0,-10.1,1.994,151.4,5419.0,46.4,1
100.0,1788.2,0.011,0.0,-3.1,-7.1,0.1,0.0,191.9,11974.0,59.2,0
100.0,1896.7,0.0184,0.0,-0.3,-3.6,1.5,0.094,82.4,9757.0,46.5,0
34.43,811.2,0.0183,0.19,38.1,23.4,-9.5,1.357,102.5,638.0,73.7,2
100.0,1654.3,0.0144,0.0,-3.1,-1.6,-0.0,0.0,251.2,3319.0,50.6,0
44.79,1124.2,0.0176,0.48,37.3,15.3,-10.7,0.92,55.4,2256.0,75.4,2
31.93,1033.4,0.0084,0.026,34.3,19.6,-13.0,1.7,114.7,11251.0,85.1,2
100.0,1798.0,0.0184,0.0,-1.2,3.0,0.6,0.0,165.3,2765.0,78.8,1
78.31,1297.8,0.023,0.224,20.8,4.7,-2.6,0.0,206.9,13267.0,55.6,0
89.97,1495.1,0.0737,0.022,9.2,0.2,-1.9,0.062,246.2,1354.0,97.5,2
100.0,1432.9,0.0045,0.0,-3.1,0.7,-1.9,0.186,264.0,3608.0,49.6,0
73.04,1020.8,0.0069,0.001,9.6,5.0,-4.8,1.14,161.4,3913.0,50.2,1
52.09,844.1,0.0563,0.079,22.7,17.2,-8.2,0.802,213.2,9308.0,92.9,2
61.63,1017.6,0.0022,0.058,27.7,16.6,-7.4,1.137,87.3,2478.0,96.2,2
27.93,439.7,0.0067,0.057,37.2,27.0,-9.7,1.394,80.9,1640.0,51.8,2
73.24,1509.1,0.038,0.06,6.7,4.9,-6.1,0.763,137.7,12532.0,78.3,2
46.53,726.6,0.0021,0.038,24.5,15.0,-10.7,1.741,152.8,1428.0,83.5,2
78.52,1298.2,0.0201,0.001,20.5,3.9,-4.1,0.0,101.7,12643.0,81.0,1
67.83,1175.8,0.0311,0.193,20.2,5.6,-6.5,0.951,86.5,14687.0,72.8,2
100.0,1873.2,0.0,0.0,5.6,-1.0,-1.2,0.686,186.3,13413.0,84.1,1
100.0,1784.4,0.005,0.0,3.9,-1.7,0.8,0.0,158.9,10038.0,93.0,1
100.0,1992.3,0.0552,0.0,2.2,1.2,0.6,0.204,44.5,14122.0,59.6,1
49.13,1105.8,0.0238,0.011,35.8,15.5,-7.1,1.525,254.3,1587.0,74.8,2
76.83,1486.1,0.0041,0.095,12.4,5.2,-6.3,0.383,88.1,13897.0,89.4,1
20.1,238.4,0.038,0.172,47.5,32.5,-11.5,2.064,271.5,3613.0,50.2,2
80.86,1535.2,0.0047,0.043,11.5,6.2,-3.7,0.442,145.9,12435.0,59.8,0
66.8,1335.5,0.0099,0.152,13.0,10.3,-7.8,0.878,224.9,540.0,87.4,2
100.0,2010.3,0.0135,0.0,-2.1,5.2,-0.3,0.0,287.5,9234.0,58.8,0
87.29,1567.2,0.0022,0.155,4.1,1.2,-6.7,0.754,279.4,3985.0,60.0,0
98.21,1676.8,0.0017,0.0,1.4,3.3,-0.4,0.0,211.9,8416.0,86.6,1
77.85,1353.5,0.0086,0.014,16.0,11.4,-5.6,0.0,90.2,6026.0,79.3,1
100.0,1292.7,0.0132,0.0,1.7,-4.6,1.4,0.085,64.0,1509.0,89.6,1
35.82,616.1,0.006,0.055,42.3,15.5,-12.9,1.163,141.8,4473.0,80.4,2
99.58,2005.4,0.0209,0.0,-5.4,4.3,2.9,0.787,77.6,11941.0,95.7,1
46.95,847.4,0.0031,0.114,26.8,15.8,-9.8,1.009,102.5,8562.0,74.1,2
90.75,1756.6,0.0195,0.0,0.9,5.5,-1.2,0.014,148.8,11970.0,70.6,0
48.62,1140.1,0.0097,0.014,25.6,12.4,-12.7,1.623,170.2,524.0,75.3,2
100.0,1790.9,0.0211,0.0,-0.5,-1.7,-0.5,0.0,125.8,11218.0,82.1,1
100.0,1888.2,0.0111,0.0,-3.2,4.0,3.2,0.681,97.2,837.0,97.8,1
80.44,1761.1,0.0014,0.133,11.1,7.1,-2.3,0.127,171.8,5450.0,40.2,0
100.0,1417.9,0.0029,0.0,4.9,0.0,-2.6,0.213,187.2,6923.0,44.6,0
78.96,1304.9,0.0123,0.097,9.7,4.7,-0.2,0.0,67.0,11964.0,72.0,1
55.43,1061.1,0.0277,0.116,33.2,13.9,-10.9,0.691,210.0,4174.0,53.0,1
89.37,1954.8,0.0218,0.462,11.6,7.0,-1.4,0.142,70.2,6085.0,70.6,0
96.9,1922.7,0.0185,0.0,-2.0,1.6,-0.1,0.12,139.9,4527.0,84.5,1
100.0,2044.1,0.013,0.0,-0.9,-1.3,-1.1,0.0,268.1,11319.0,95.3,1
79.73,1518.9,0.0138,0.068,5.3,5.8,0.1,0.0,31.1,12707.0,48.6,0
92.31,1782.2,0.0225,0.0,1.0,0.5,-2.0,0.041,39.2,9119.0,53.5,0
43.57,434.4,0.0213,0.049,29.1,16.6,-9.7,1.149,79.1,11990.0,81.6,2
13.56,478.5,0.0174,0.084,49.9,27.6,-15.6,2.355,74.6,12153.0,40.9,2
59.61,1358.0,0.0095,0.033,20.9,12.5,-7.4,1.146,285.6,4528.0,55.3,1
68.79,1350.3,0.0229,0.099,16.9,13.4,-3.3,1.306,34.5,9293.0,47.0,1
88.17,1697.9,0.0222,0.032,2.5,-2.4,-2.8,0.0,113.2,17.0,98.6,1
37.17,674.1,0.045,0.066,30.1,19.7,-13.6,2.87,211.6,12908.0,41.1,2
63.39,988.9,0.0138,0.117,17.4,4.6,-8.9,1.379,142.5,8088.0,50.2,1
56.69,1146.8,0.069,0.122,21.9,12.3,-6.2,1.457,174.9,11368.0,76.6,2
97.68,1680.0,0.0144,0.0,6.4,1.0,-0.7,0.115,101.6,4146.0,43.8,0
100.0,1906.4,0.0232,0.0,0.0,2.1,2.0,0.51,108.4,88.0,91.3,1
63.81,1117.5,0.0006,0.125,10.0,15.0,-8.6,0.99,258.6,1072.0,99.4,2
56.44,788.7,0.0344,0.396,21.1,13.6,-6.2,0.68,299.9,4982.0,68.8,2
100.0,1585.7,0.0054,0.0,5.9,5.9,-2.0,0.0,223.6,73.0,94.8,1
87.33,1881.9,0.0057,0.191,4.1,4.8,0.9,0.479,35.9,820.0,51.9,0
95.64,1680.6,0.0026,0.0,-4.6,-1.7,-3.6,0.081,36.9,10917.0,86.3,1
100.0,1601.9,0.0287,0.0,1.2,5.1,-0.2,0.0,224.0,1657.0,88.0,1
62.53,1216.7,0.0042,0.403,27.8,15.1,-5.9,0.0,286.0,10429.0,72.0,2
42.49,715.5,0.0103,0.177,32.7,14.2,-13.6,0.824,284.5,5241.0,55.6,2
51.04,948.3,0.0063,0.026,30.8,14.2,-7.3,1.9,130.8,13224.0,64.5,1
63.95,1080.1,0.0075,0.26,20.9,12.0,-7.1,1.248,286.7,1499.0,79.9,2
100.0,1974.2,0.0012,0.0,6.1,-0.3,-1.8,0.0,212.9,9216.0,95.9,1
100.0,1522.1,0.015,0.0,-0.7,-2.5,-2.5,0.0,239.4,12428.0,50.8,0
63.83,1147.9,0.0047,0.333,20.6,11.5,-6.9,1.145,252.0,10.0,74.1,2
72.97,1381.2,0.0,0.287,8.4,10.5,-6.4,0.0,46.0,12240.0,53.0,1
52.56,923.5,0.029,0.007,18.3,12.3,-8.6,0.938,252.1,10277.0,62.8,1
96.81,1797.1,0.0147,0.0,-4.7,-2.1,-3.3,0.005,185.8,10996.0,49.2,0
53.74,753.5,0.0157,0.096,28.5,13.4,-6.7,0.935,106.1,3701.0,85.9,2
100.0,1475.4,0.0221,0.0,8.3,2.3,-0.7,0.713,106.0,1869.0,85.2,1
62.89,942.8,0.0288,0.347,20.3,6.8,-6.6,0.35,44.3,9240.0,57.9,1
93.21,1779.6,0.022,0.0,2.1,4.4,-2.3,0.587,294.6,502.0,52.5,0
63.63,851.9,0.0205,0.07,14.8,14.9,-7.4,1.966,154.2,3128.0,98.1,2
52.69,811.0,0.0147,0.176,31.2,10.2,-7.2,0.697,91.3,1254.0,46.1,1
81.6,1612.3,0.042,0.03,19.5,4.4,-6.6,0.0,91.4,7895.0,52.6,0
61.48,969.6,0.0032,0.06,20.7,17.9,-5.7,1.378,246.4,14989.0,77.5,2
38.92,882.7,0.0049,0.276,34.3,17.4,-13.3,1.678,170.1,1142.0,97.7,2
98.48,2100.9,0.0009,0.0,4.8,2.2,3.5,0.224,238.6,10772.0,66.8,0
43.75,1041.0,0.0288,0.172,33.0,19.6,-11.2,1.011,144.4,7610.0,51.5,2
100.0,1641.7,0.0134,0.0,-1.2,3.8,-4.3,0.585,40.9,6438.0,67.3,0
100.0,1824.9,0.0097,0.0,-1.5,0.3,0.4,0.219,86.2,10509.0,81.8,1
98.2,1633.6,0.0023,0.0,1.1,-0.1,2.1,0.0,97.5,14622.0,50.5,0
100.0,1810.1,0.0037,0.0,4.1,3.8,0.6,0.463,157.9,4612.0,62.0,0
70.12,1157.7,0.0034,0.106,17.0,10.6,-5.0,0.618,173.3,11832.0,95.6,2
66.99,1168.5,0.0362,0.007,15.3,9.0,-4.6,1.029,196.6,11895.0,93.0,2
96.77,1850.6,0.0154,0.0,5.9,-1.0,-3.5,0.844,221.9,13064.0,52.9,0
100.0,2052.6,0.0078,0.0,6.2,0.0,4.5,0.373,88.8,1369.0,52.0,0
72.49,973.3,0.0006,0.036,2.5,7.2,-6.5,0.257,253.9,3810.0,93.2,2
60.98,1175.0,0.0052,0.081,26.6,15.0,-9.1,1.195,193.7,12070.0,55.5,1
95.91,1430.1,0.0407,0.0,-1.1,2.6,-0.3,0.618,214.3,4278.0,96.0,1
56.04,888.0,0.0311,0.226,31.9,10.1,-5.9,1.069,245.5,14227.0,50.5,1
70.5,1353.0,0.0076,0.149,13.8,6.2,-7.8,0.785,80.1,4455.0,54.8,1
43.84,791.5,0.0066,0.125,31.8,15.3,-10.0,1.686,30.0,11054.0,70.2,2
40.5,582.2,0.0264,0.276,33.2,22.3,-9.7,1.371,94.5,7782.0,70.9,2
100.0,2233.4,0.0256,0.0,-6.4,-8.6,1.8,0.328,260.4,2750.0,65.5,0
85.54,1696.3,0.0023,0.008,7.3,7.9,-1.3,0.0,267.8,13037.0,40.9,0
88.42,1923.3,0.0103,0.165,4.0,6.8,-1.8,0.0,154.3,1061.0,50.6,0
61.36,978.8,0.0473,0.288,10.6,20.0,-6.5,1.256,41.7,14255.0,56.8,1
48.53,712.4,0.0021,0.081,30.5,14.3,-11.2,2.273,103.7,1884.0,48.9,2
56.94,1026.3,0.0183,0.014,24.9,12.5,-9.2,1.398,212.5,6946.0,70.7,2
76.36,1592.9,0.0278,0.055,16.5,7.1,-4.4,0.469,73.0,14428.0,53.4,0
100.0,1776.6,0.0105,0.0,-6.9,-3.5,-5.0,0.0,156.5,14399.0,97.4,1
67.23,923.6,0.007,0.051,12.6,7.8,-6.2,0.732,141.6,5046.0,88.3,2
67.03,1291.8,0.0153,0.039,24.7,9.1,-5.9,0.0,55.8,3881.0,76.4,2
77.41,1733.1,0.0006,0.034,10.1,3.4,-2.8,0.709,174.4,10131.0,59.2,0
14.65,338.9,0.043,0.026,46.4,24.8,-11.8,1.603,163.1,4144.0,93.6,2
88.3,1547.2,0.0071,0.044,4.0,6.2,-2.7,0.244,269.1,6928.0,59.1,0
89.51,1705.0,0.0038,0.081,-1.4,-1.9,1.6,0.0,205.4,9692.0,89.0,1
13.92,203.6,0.011,0.146,45.7,20.0,-18.1,2.846,154.1,5272.0,52.1,2
88.51,1332.5,0.0224,0.023,7.8,1.7,-5.2,0.074,104.6,6251.0,75.0,1
100.0,1759.3,0.0415,0.0,-2.4,2.9,0.6,0.0,112.1,5827.0,85.8,1
82.16,1949.4,0.041,0.119,7.1,8.6,-3.2,0.629,159.4,10212.0,66.2,0
80.58,1269.8,0.0179,0.532,15.8,0.9,-2.4,0.164,63.7,1890.0,41.3,0
68.4,1061.2,0.0492,0.098,16.0,10.5,-2.5,0.785,160.8,5683.0,57.7,1
44.04,717.7,0.0042,0.063,35.1,17.6,-9.8,1.052,106.0,11500.0,83.7,2
93.34,1520.9,0.0272,0.0,9.4,5.7,1.5,0.309,98.7,13449.0,48.8,0
39.65,680.1,0.0331,0.044,39.8,16.0,-9.2,1.27,132.1,11734.0,52.9,2
65.22,1376.8,0.0311,0.109,19.0,10.4,-10.3,0.675,252.5,8493.0,53.1,1
81.04,1671.2,0.0102,0.285,12.9,5.3,1.1,1.054,178.3,9993.0,46.6,0
100.0,1363.4,0.0064,0.0,-0.8,-1.5,-0.4,0.0,244.4,4238.0,52.8,0
7.61,21.7,0.004,0.062,57.0,30.9,-19.3,2.238,195.2,8771.0,72.3,2
55.82,876.6,0.0008,0.274,26.9,15.5,-8.5,1.406,83.3,1345.0,44.5,1
10.09,0.0,0.0369,0.122,42.3,23.8,-18.0,2.694,268.0,5997.0,46.5,3
89.28,1289.3,0.0416,0.014,12.3,4.5,-1.8,0.383,159.1,3441.0,77.3,1
74.42,1099.4,0.0044,0.012,15.2,7.3,-2.8,0.75,233.8,5367.0,44.0,1
95.34,1923.3,0.0008,0.0,5.9,-3.8,-1.1,0.0,224.7,10560.0,49.0,0
27.15,418.3,0.0199,0.097,40.7,17.1,-14.2,2.024,263.8,201.0,88.6,2
100.0,1917.6,0.0066,0.0,-4.9,3.8,-0.1,0.796,168.4,5595.0,59.8,0
66.69,1125.3,0.081,0.016,15.7,14.7,-6.9,0.369,198.9,1632.0,97.6,2
41.55,656.4,0.0019,0.114,29.5,16.3,-10.4,2.201,252.2,9459.0,92.8,2
67.0,1167.9,0.0133,0.005,18.5,12.7,-5.1,1.363,100.8,8127.0,46.7,1
100.0,1577.8,0.0346,0.0,-2.6,-1.1,-2.4,0.0,248.3,2202.0,65.0,0
90.42,1671.6,0.0195,0.0,16.4,7.4,-2.2,0.504,108.2,12532.0,97.9,1
56.04,1238.3,0.0052,0.082,25.5,16.8,-11.3,0.876,86.2,9400.0,66.2,2
